6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6289.7	0.0 0.0
6477.0	1.18271484375 0.0
6477.0	1.18352050781 0.0
6477.0	1.18513183594 0.0
6477.0	1.18754882812 0.0
6477.0	1.18754882812 0.0
6477.0	1.18835449219 0.0
6477.0	1.18754882812 0.0
6477.0	1.18754882812 0.0
6477.0	1.18835449219 0.0
6477.0	1.18835449219 0.0
6477.0	1.18835449219 0.0
6477.0	1.18916015625 0.0
6477.0	1.18996582031 0.0
6477.0	1.18996582031 0.0
6477.0	1.19157714844 0.0
6477.0	1.18835449219 0.0
6477.0	1.18996582031 0.0
6477.0	1.18916015625 0.0
6477.0	1.18916015625 0.0
6477.0	1.18916015625 0.0
6477.0	1.18916015625 0.0
6477.0	1.18916015625 0.0
6477.0	1.18996582031 0.0
6477.0	1.18996582031 0.0
6477.0	1.18996582031 0.0
6477.0	1.18996582031 0.0
6477.0	1.18916015625 0.0
6477.0	1.19157714844 0.0
6477.0	1.20366210937 0.0
6477.0	1.18513183594 0.0
6477.0	1.1859375 0.0
6477.0	1.18916015625 0.0
6477.0	1.18916015625 0.0
6477.0	1.18916015625 0.0
6477.0	1.18996582031 0.0
6477.0	1.18916015625 0.0
6477.0	1.18996582031 0.0
6477.0	1.18996582031 0.0
6477.0	1.18996582031 0.0
6477.0	1.18996582031 0.0
6477.0	1.18916015625 0.0
6477.0	1.18996582031 0.0
6477.0	1.18916015625 0.0
6477.0	1.18916015625 0.0
6477.0	1.18916015625 0.0
6477.0	1.18996582031 0.0
6477.0	1.18996582031 0.0
6477.0	1.19802246094 0.0
6477.0	1.20285644531 0.0
6477.0	1.17868652344 0.0
6477.0	1.18432617188 0.0
6477.0	1.18754882812 0.0
6477.0	1.18916015625 0.0
6477.0	1.18916015625 0.0
6477.0	1.18996582031 0.0
6477.0	1.18916015625 0.0
6477.0	1.18916015625 0.0
6477.0	1.18916015625 0.0
6477.0	1.18996582031 0.0
6477.0	1.18916015625 0.0
6477.0	1.18996582031 0.0
6477.0	1.18996582031 0.0
6477.0	1.18916015625 0.0
6477.0	1.18916015625 0.0
6477.0	1.18996582031 0.0
6477.0	1.18996582031 0.0
6477.0	1.18996582031 0.0
6477.0	1.18916015625 0.0
6477.0	1.18916015625 0.0
